city_year,log_wage_change,log_share_change,city_year_coeff,wage_coeff,residuals
"(Anchorage, AK)_2011",0.053801049609690565,0.040565229772598244,0.050903530655759595,0.1066349160722471,-1.8041124150158794e-16
"(Anchorage, AK)_2012",0.002905208216141375,0.008400216641137881,0.024165791299726843,0.1066349160722471,-2.706168622523819e-16
"(Anchorage, AK)_2013",0.011123154868176499,-0.0345701432250598,-0.019680888617997216,0.1066349160722471,1.3877787807814457e-16
"(Anchorage, AK)_2014",0.012200323712820094,-0.03497582467659832,-0.020201433878879828,0.1066349160722471,2.0816681711721685e-17
"(Anchorage, AK)_2015",0.05863807104930885,-0.037932453259067245,-0.028109947751159353,0.1066349160722471,-7.632783294297951e-17
"(Anchorage, AK)_2016",-0.03928777957189844,0.04576823303989741,0.0660330534101009,0.1066349160722471,1.6653345369377348e-16
"(Anchorage, AK)_2017",0.04206929862574249,-0.055419487101873166,-0.043830171937157755,0.1066349160722471,-4.3021142204224816e-16
"(Anchorage, AK)_2018",-0.019061083431811454,0.02825495720712734,0.046362905532014165,0.1066349160722471,-1.8041124150158794e-16
"(Anchorage, AK)_2019",-0.05744383909167183,-0.10558513045538032,-0.08338424020208292,0.1066349160722471,2.7755575615628914e-17
"(Ann Arbor, MI)_2011",-0.02120144367718879,-0.016195666206938242,0.00214051925307871,0.1066349160722471,-1.214306433183765e-16
"(Ann Arbor, MI)_2012",-0.09339957299461332,0.05559785553489238,0.08163288245524591,0.1066349160722471,1.0408340855860843e-16
"(Ann Arbor, MI)_2013",0.016898765386867964,-0.014260159972544706,1.3212891591351389e-05,0.1066349160722471,1.214306433183765e-17
"(Ann Arbor, MI)_2014",0.02107198219516704,-0.027089334127077258,-0.013260971887045444,0.1066349160722471,-6.938893903907228e-18
"(Ann Arbor, MI)_2015",0.107031106716585,0.018770397700721198,0.02343251591176789,0.1066349160722471,-1.2836953722228372e-16
"(Ann Arbor, MI)_2016",0.06858858055428385,-0.009717757767790935,-0.0009563240058220873,0.1066349160722471,-1.3704315460216776e-16
"(Ann Arbor, MI)_2017",-0.061918104190413104,0.01483608403901826,0.037514087175604734,0.1066349160722471,2.0816681711721685e-16
"(Ann Arbor, MI)_2018",0.1390123233541143,-0.014240642199621512,-0.012988838340606278,0.1066349160722471,4.5102810375396984e-17
"(Ann Arbor, MI)_2019",0.008092183050242951,-0.0008798350087131368,0.01433262702377214,0.1066349160722471,1.3509159069169385e-16
"(Anniston-Oxford-Jacksonville, AL)_2011",-0.12996758370339556,0.009429504342038264,0.039363958015251874,0.1066349160722471,5.551115123125783e-17
"(Anniston-Oxford-Jacksonville, AL)_2012",0.08850628540882433,0.026268816467563738,0.03290632744401688,0.1066349160722471,-1.3877787807814457e-16
"(Anniston-Oxford-Jacksonville, AL)_2013",-0.1604873341958779,-0.10470727008498049,-0.07151834537945506,0.1066349160722471,1.3877787807814457e-17
"(Anniston-Oxford-Jacksonville, AL)_2014",0.2727710200739999,0.13138610475401435,0.11837456121437182,0.1066349160722471,-3.3306690738754696e-16
"(Anniston-Oxford-Jacksonville, AL)_2015",-0.12822487482182332,-0.010278259463749606,0.01947036059413913,0.1066349160722471,1.1102230246251565e-16
"(Anniston-Oxford-Jacksonville, AL)_2016",0.2053713583223047,-0.06066368621328522,-0.06648807247873825,0.1066349160722471,2.0816681711721685e-17
"(Anniston-Oxford-Jacksonville, AL)_2017",-0.01083689838412738,-0.044421636917139296,-0.02719067387457526,0.1066349160722471,1.8735013540549517e-16
"(Anniston-Oxford-Jacksonville, AL)_2018",-0.005571413205819553,-0.003830386067440017,0.01283909240505571,0.1066349160722471,-2.0383000842727483e-17
"(Anniston-Oxford-Jacksonville, AL)_2019",0.10570099356050555,-0.033921585419533606,-0.02911763070372171,0.1066349160722471,-2.0816681711721685e-16
"(Asheville, NC)_2013",0.1509094479442883,-0.02267193671889789,-0.022688781742056945,0.1066349160722471,6.245004513516506e-17
"(Asheville, NC)_2014",-0.004944899968332805,-0.017853570392178497,-0.0012509001061806052,0.1066349160722471,2.636779683484747e-16
"(Asheville, NC)_2015",-0.019569071747717715,0.0053162265467392444,0.023478344163058034,0.1066349160722471,1.9949319973733282e-16
"(Asheville, NC)_2016",0.11213874050357298,-0.006537577453693544,-0.0024201113428503943,0.1066349160722471,1.7867651802561113e-16
"(Asheville, NC)_2017",-0.05598508308623984,0.03543702477946287,0.0574823607085509,0.1066349160722471,2.636779683484747e-16
"(Asheville, NC)_2018",0.1591438698023726,-0.010254926285101718,-0.011149848192001093,0.1066349160722471,8.153200337090993e-17
"(Asheville, NC)_2019",-0.09029037491121272,0.024196904240827877,0.04990038208450587,0.1066349160722471,2.3245294578089215e-16
"(Athens-Clarke County, GA)_2011",-0.16712143538374313,-0.03264178494146108,0.0012545665874468264,0.1066349160722471,3.3306690738754696e-16
"(Atlanta-Sandy Springs-Roswell, GA)_2011",-0.02481100337970865,-0.006986739136276121,0.011734351419676558,0.1066349160722471,1.214306433183765e-16
"(Atlanta-Sandy Springs-Roswell, GA)_2012",0.03743396276555799,0.026824167505884233,0.038907771321016624,0.1066349160722471,4.163336342344337e-17
"(Atlanta-Sandy Springs-Roswell, GA)_2013",0.06582339193752951,0.011042841168417805,0.020099140586457988,0.1066349160722471,6.071532165918825e-17
"(Atlanta-Sandy Springs-Roswell, GA)_2014",0.02905814227878345,-0.006265200181853725,0.006711558547922225,0.1066349160722471,-1.1015494072452725e-16
"(Atlanta-Sandy Springs-Roswell, GA)_2015",0.0027874697658010206,0.027797991621755447,0.04357612131011467,0.1066349160722471,-1.3877787807814457e-17
"(Atlanta-Sandy Springs-Roswell, GA)_2016",0.05746252606780011,0.010104071029797268,0.020051930678147426,0.1066349160722471,-5.204170427930421e-18
"(Atlanta-Sandy Springs-Roswell, GA)_2017",0.015744458320645194,0.014209076691905409,0.02860553899316979,0.1066349160722471,-4.336808689942018e-17
"(Atlanta-Sandy Springs-Roswell, GA)_2018",0.06831734247682242,0.002181392192350806,0.010971749403944938,0.1066349160722471,2.7755575615628914e-16
"(Atlanta-Sandy Springs-Roswell, GA)_2019",0.022952355458450313,0.008356839932022186,0.02198468872693917,0.1066349160722471,1.1275702593849246e-16
"(Atlantic City-Hammonton, NJ)_2011",0.005933562620461075,-0.006257818042430863,0.009184828298416253,0.1066349160722471,-7.632783294297951e-17
"(Atlantic City-Hammonton, NJ)_2012",-0.0466716853491107,-0.045118897933617674,-0.02406669539057553,0.1066349160722471,-6.938893903907228e-17
"(Atlantic City-Hammonton, NJ)_2013",0.08142205409195746,-0.023323710234576467,-0.01593077284621307,0.1066349160722471,8.673617379884035e-17
"(Atlantic City-Hammonton, NJ)_2014",-0.014432946044564687,0.009805454101351252,0.02741988138437805,0.1066349160722471,-4.5102810375396984e-17
"(Atlantic City-Hammonton, NJ)_2015",0.09871869073640482,-0.05177335524915083,-0.04622484325769988,0.1066349160722471,-2.706168622523819e-16
"(Atlantic City-Hammonton, NJ)_2016",0.023136455022893188,-0.05205929776165963,-0.03845108040834579,0.1066349160722471,-4.163336342344337e-17
"(Atlantic City-Hammonton, NJ)_2017",0.004693113396468718,0.0012281580933777292,0.016803079633117012,0.1066349160722471,6.591949208711867e-17
"(Atlantic City-Hammonton, NJ)_2018",0.07572275671152795,-0.013506976343794719,-0.0055062948575984785,0.1066349160722471,1.196959198423997e-16
"(Atlantic City-Hammonton, NJ)_2019",0.10475135359875232,-0.03572006027262109,-0.030814840779188744,0.1066349160722471,-2.498001805406602e-16
"(Auburn-Opelika, AL)_2011",0.015330886904530772,-0.0018051147054602978,0.012635448749051424,0.1066349160722471,-1.437652080715779e-16
"(Auburn-Opelika, AL)_2012",0.08678245367801019,-0.03951756941657969,-0.032696237788189114,0.1066349160722471,4.649058915617843e-16
"(Auburn-Opelika, AL)_2013",0.09022112213872546,0.04432660532223487,0.05078125482791728,0.1066349160722471,-2.7755575615628914e-17
"(Auburn-Opelika, AL)_2014",0.10000746463925836,-0.08270520137287463,-0.07729411767839096,0.1066349160722471,1.3877787807814457e-16
"(Auburn-Opelika, AL)_2015",-0.17483602600377424,0.09261845333157392,0.12733744958378096,0.1066349160722471,-2.7755575615628914e-17
"(Auburn-Opelika, AL)_2016",0.030777478467388875,-0.02730942997010466,-0.014516012510500683,0.1066349160722471,-5.204170427930421e-17
"(Auburn-Opelika, AL)_2017",0.09945222069374005,-0.012356267729582093,-0.00688597564356859,0.1066349160722471,2.6020852139652106e-16
"(Auburn-Opelika, AL)_2018",0.25663051322900365,-0.040628968413312094,-0.05191937036017508,0.1066349160722471,-1.942890293094024e-16
"(Auburn-Opelika, AL)_2019",-0.11100929796749526,0.1356721444573843,0.16358498292227655,0.1066349160722471,0.0
"(Augusta-Richmond County, GA-SC)_2011",-0.057481297799254705,-0.004656800138009842,0.017548084521426536,0.1066349160722471,3.191891195797325e-16
"(Augusta-Richmond County, GA-SC)_2012",0.039165441667087464,-0.01567821261894231,-0.003779244911155291,0.1066349160722471,-5.204170427930421e-17
"(Augusta-Richmond County, GA-SC)_2013",-0.002614063400509181,-0.04901567025652209,-0.032661548532311735,0.1066349160722471,-1.942890293094024e-16
"(Augusta-Richmond County, GA-SC)_2014",0.05472109055740226,0.044735953159324104,0.05497614555324301,0.1066349160722471,0.0
"(Augusta-Richmond County, GA-SC)_2015",-0.030200893655708327,0.01327976475778403,0.03257560581095672,0.1066349160722471,-4.5102810375396984e-17
"(Augusta-Richmond County, GA-SC)_2016",0.056165192444940004,0.028365405458589343,0.03845160616893118,0.1066349160722471,-2.914335439641036e-16
"(Augusta-Richmond County, GA-SC)_2017",0.02492793438202412,-0.08431539866967075,-0.07089821556746287,0.1066349160722471,-1.8041124150158794e-16
"(Augusta-Richmond County, GA-SC)_2018",0.11259453273230946,0.0010789447733507984,0.005147807518136314,0.1066349160722471,1.1557595158695477e-16
"(Augusta-Richmond County, GA-SC)_2019",-0.03228503578799646,-0.03550216482788304,-0.015984081453351104,0.1066349160722471,-1.1102230246251565e-16
"(Austin-Round Rock, TX)_2011",0.045563554307804566,0.007884442487090304,0.019101147990413715,0.1066349160722471,-9.540979117872439e-17
"(Austin-Round Rock, TX)_2012",-0.0005750767231393894,0.001713415758731962,0.017850110309728565,0.1066349160722471,-2.0122792321330962e-16
"(Austin-Round Rock, TX)_2013",0.04819477048409304,0.04155212590116175,0.05248825188835871,0.1066349160722471,-1.0408340855860843e-16
"(Austin-Round Rock, TX)_2014",0.04073034839973566,-0.022642722437447915,-0.010910628427757495,0.1066349160722471,-2.8796409701215e-16
"(Austin-Round Rock, TX)_2015",0.05649983454320484,0.021609220122522643,0.03165973630080163,0.1066349160722471,-1.5265566588595902e-16
"(Austin-Round Rock, TX)_2016",0.038909488163975325,0.021434778383177644,0.03336103967128728,0.1066349160722471,9.367506770274758e-17
"(Austin-Round Rock, TX)_2017",0.0695409072253792,0.012774933258048016,0.021434815745371056,0.1066349160722471,5.551115123125783e-17
"(Austin-Round Rock, TX)_2018",-0.029568103185081185,0.030762559348048946,0.0499909228424949,0.1066349160722471,4.85722573273506e-17
"(Austin-Round Rock, TX)_2019",0.06885458045416826,0.026428568196993574,0.03516163708196287,0.1066349160722471,1.3877787807814457e-17
"(Bakersfield, CA)_2011",-0.027471089775779944,0.0031808988378205783,0.022185647483363404,0.1066349160722471,-3.8163916471489756e-17
"(Bakersfield, CA)_2012",-0.02166500030523366,-0.0012225199313551371,0.017163096850787714,0.1066349160722471,2.7712207528729493e-16
"(Bakersfield, CA)_2013",0.08022379411365854,-0.03448778306193834,-0.026967069321356438,0.1066349160722471,2.220446049250313e-16
"(Bakersfield, CA)_2014",0.0007874491115735793,-0.01403217123315148,0.001959230489814225,0.1066349160722471,-1.8908485888147197e-16
"(Bakersfield, CA)_2015",0.07847065920650564,-0.007058846377945294,0.0006488127563243967,0.1066349160722471,5.204170427930421e-18
"(Bakersfield, CA)_2016",-0.025170378403243987,0.0227030426393533,0.04146245512077914,0.1066349160722471,1.1102230246251565e-16
"(Bakersfield, CA)_2017",0.017840245985814462,-0.029318847650151802,-0.015145869490668061,0.1066349160722471,2.0816681711721685e-17
"(Bakersfield, CA)_2018",0.08207551674883007,-0.024900522895999977,-0.01757726744320832,0.1066349160722471,-1.3183898417423734e-16
"(Bakersfield, CA)_2019",0.04369918198671563,-0.03907974511970469,-0.02766423243039444,0.1066349160722471,-1.942890293094024e-16
"(Baltimore-Columbia-Towson, MD)_2011",-0.040807626336164304,0.011394093138944683,0.03182098224129826,0.1066349160722471,2.5673907444456745e-16
"(Baltimore-Columbia-Towson, MD)_2012",0.01837948526483224,-0.0002081865103003011,0.013907289913922635,0.1066349160722471,-9.540979117872439e-17
"(Baltimore-Columbia-Towson, MD)_2013",0.027321179889892022,-0.004854684092272521,0.00830729547606339,0.1066349160722471,1.734723475976807e-17
"(Baltimore-Columbia-Towson, MD)_2014",0.015736336354637004,-0.015081529601941313,-0.0006842012155135139,0.1066349160722471,1.6306400674181987e-16
"(Baltimore-Columbia-Towson, MD)_2015",0.0458985455947154,-0.0002600077437646675,0.01092097599179389,0.1066349160722471,8.852510738344144e-17
"(Baltimore-Columbia-Towson, MD)_2016",0.027308343774439692,-0.009589633494183403,0.0035737148522465897,0.1066349160722471,-1.1102230246251565e-16
"(Baltimore-Columbia-Towson, MD)_2017",0.01955170616587054,-0.008452150508005296,0.005538326238817223,0.1066349160722471,-3.122502256758253e-17
"(Baltimore-Columbia-Towson, MD)_2018",0.02727167765673677,-0.009469309575805163,0.0036979486590084567,0.1066349160722471,2.0816681711721685e-16
"(Baltimore-Columbia-Towson, MD)_2019",0.052581044173660274,-0.009195117411929132,0.001273278648510913,0.1066349160722471,-9.71445146547012e-17
"(Bangor, ME)_2011",0.04198143842179469,-0.002587667678097816,0.00901101645209135,0.1066349160722471,-1.249000902703301e-16
"(Bangor, ME)_2012",0.01879340115871031,-0.148793080147418,-0.13472174160980044,0.1066349160722471,6.38378239159465e-16
"(Bangor, ME)_2013",0.0530776788845948,-0.006066158717879411,0.004349278741841621,0.1066349160722471,-1.5092094240998222e-16
"(Bangor, ME)_2014",-0.08571471042596102,-0.03833610737757098,-0.013120555132252524,0.1066349160722471,1.8735013540549517e-16
"(Bangor, ME)_2015",0.1827665238195202,-0.04985212690299701,-0.0532660485384185,0.1066349160722471,-6.245004513516506e-17
"(Bangor, ME)_2016",-0.05818138171848375,0.06001293225667936,0.08229247030608644,0.1066349160722471,1.3877787807814457e-16
"(Bangor, ME)_2017",0.015157156220963586,0.003007787730219036,0.017466876941591734,0.1066349160722471,2.411265631607762e-16
"(Bangor, ME)_2018",0.02071354836278161,-0.035152941334891885,-0.021286357533226247,0.1066349160722471,4.163336342344337e-17
"(Bangor, ME)_2019",0.04177310877364704,0.02152999047501769,0.03315088981975237,0.1066349160722471,-5.551115123125783e-17
"(Barnstable Town, MA)_2011",0.0392208309148252,0.04078547165710411,0.052678532937107135,0.1066349160722471,1.249000902703301e-16
"(Barnstable Town, MA)_2012",-0.07816454856622279,-0.020279347317471164,0.004131094051602769,0.1066349160722471,-3.5388358909926865e-16
"(Barnstable Town, MA)_2013",0.1960146682608226,0.008710150237601688,0.0038835138315687903,0.1066349160722471,5.377642775528102e-17
"(Barnstable Town, MA)_2014",0.026208596379822424,-0.01765481570545635,-0.004374195887900974,0.1066349160722471,1.8735013540549517e-16
"(Barnstable Town, MA)_2015",-0.013023510081664469,0.035261842142952915,0.05272597434036687,0.1066349160722471,-2.706168622523819e-16
"(Barnstable Town, MA)_2016",0.009468684322664345,-0.05524766893029831,-0.040181989995470596,0.1066349160722471,-2.983724378680108e-16
"(Barnstable Town, MA)_2017",0.08767575914846404,-0.0028119691140577885,0.003914104960464468,0.1066349160722471,5.898059818321144e-17
"(Barnstable Town, MA)_2018",0.06178423030703506,-0.07318280179718961,-0.06369578671767892,0.1066349160722471,-4.3021142204224816e-16
"(Barnstable Town, MA)_2019",-0.06165654543472243,0.17445223059522874,0.19710234243585398,0.1066349160722471,4.163336342344337e-16
"(Baton Rouge, LA)_2011",-0.07553771734488457,0.04827442948471372,0.0724047589269638,0.1066349160722471,1.3877787807814457e-16
"(Baton Rouge, LA)_2012",0.021893940795916222,-0.035925395812440364,-0.02218468305881441,0.1066349160722471,9.71445146547012e-17
"(Baton Rouge, LA)_2013",0.04968378600847245,-0.01390361257756556,-0.0031262676358411083,0.1066349160722471,-6.938893903907228e-17
"(Baton Rouge, LA)_2014",0.0831500083378689,-0.003444293177637725,0.003764383954736319,0.1066349160722471,-1.1275702593849246e-17
"(Baton Rouge, LA)_2015",0.006706976061446213,-0.038311077182652475,-0.022950903719174007,0.1066349160722471,-2.7755575615628914e-17
"(Baton Rouge, LA)_2016",0.009590562805897207,-0.015262889034363347,-0.0002102066013666016,0.1066349160722471,1.1796119636642288e-16
"(Baton Rouge, LA)_2017",0.03708069954568849,0.025065883827353197,0.03718715783628781,0.1066349160722471,1.3877787807814457e-17
"(Baton Rouge, LA)_2018",0.06874428535957477,-0.047557038948716546,-0.03881220875559216,0.1066349160722471,8.326672684688674e-17
"(Baton Rouge, LA)_2019",0.00026170088266574965,-0.016184357157168705,-0.00013689231593806694,0.1066349160722471,-4.0592529337857286e-16
"(Battle Creek, MI)_2011",-0.010356599230954444,0.010659113623082028,0.027838860005758408,0.1066349160722471,-3.2439329000766293e-16
"(Beaumont-Port Arthur, TX)_2011",0.06174177826082605,0.02084158918799961,0.03033313113789442,0.1066349160722471,4.163336342344337e-17
"(Beaumont-Port Arthur, TX)_2012",0.012687265771795353,-0.017306919912269514,-0.002584454140141997,0.1066349160722471,1.214306433183765e-16
"(Beaumont-Port Arthur, TX)_2013",0.128551135184912,-0.02438641695491839,-0.022019085173463786,0.1066349160722471,-4.579669976578771e-16
"(Beaumont-Port Arthur, TX)_2014",-0.08353890628358762,-0.014571331665339748,0.010412203887867249,0.1066349160722471,1.3877787807814457e-17
"(Beaumont-Port Arthur, TX)_2015",0.05365961162689459,-0.01965629101028199,-0.009302907899696171,0.1066349160722471,2.2898349882893854e-16
"(Beaumont-Port Arthur, TX)_2016",0.07104584369482936,0.02970476149061252,0.03820416520382184,0.1066349160722471,-1.0408340855860843e-16
"(Beaumont-Port Arthur, TX)_2017",0.0049049410026036355,-0.03174516628855528,-0.01619283296781768,0.1066349160722471,-2.3592239273284576e-16
"(Beaumont-Port Arthur, TX)_2018",-0.025811283199601576,-0.06603436483558855,-0.0472066095249927,0.1066349160722471,-1.3877787807814457e-17
"(Beaumont-Port Arthur, TX)_2019",0.0799547411152357,0.04559958738823511,0.05314899157272297,0.1066349160722471,6.245004513516506e-17
"(Bellingham, WA)_2011",0.025806536778537392,-0.014607689973703764,-0.0012841965643095588,0.1066349160722471,4.3194614551822497e-16
"(Bellingham, WA)_2012",0.174513753080074,-0.013867444444104926,-0.016401332564362145,0.1066349160722471,3.469446951953614e-18
"(Bellingham, WA)_2013",-0.05939531984908797,-0.01649477079532602,0.005914215444755157,0.1066349160722471,-7.979727989493313e-17
"(Bellingham, WA)_2014",0.03791554772445238,0.0366971675887493,0.048729417632208435,0.1066349160722471,-6.245004513516506e-17
"(Bellingham, WA)_2015",-0.09502936477454327,-0.03648422511183469,-0.010275405481812938,0.1066349160722471,-4.163336342344337e-17
"(Bellingham, WA)_2016",0.08307209005619143,0.03774707041607872,0.044964056357879985,0.1066349160722471,-6.245004513516506e-17
"(Bellingham, WA)_2017",0.12129681176011786,0.09835936143116175,0.10150025738217974,0.1066349160722471,1.3877787807814457e-17
"(Bellingham, WA)_2018",0.10607857735183401,-0.12934215623110035,-0.12457846513118705,0.1066349160722471,-1.6653345369377348e-16
"(Bellingham, WA)_2019",-0.13750094268020163,0.06754628405340224,0.09828405682884978,0.1066349160722471,-5.551115123125783e-17
"(Bend-Redmond, OR)_2011",0.2674042241506527,0.09882475935661983,0.0863855036498398,0.1066349160722471,1.6653345369377348e-16
"(Bend-Redmond, OR)_2012",-0.13125394890752418,-0.021761495818021004,0.008310129300773005,0.1066349160722471,1.700029006457271e-16
"(Bend-Redmond, OR)_2013",-0.09305975042864034,-0.05785811522354134,-0.03185932525398965,0.1066349160722471,-4.163336342344337e-17
"(Bend-Redmond, OR)_2014",0.26648019803117506,0.016471670015479667,0.004130947756398908,0.1066349160722471,-4.85722573273506e-17
"(Bend-Redmond, OR)_2015",0.09268266567039696,0.1061848430618273,0.1123770060796017,0.1066349160722471,0.0
"(Bend-Redmond, OR)_2016",-0.05955982174314478,0.07037208975760034,0.092798617643348,0.1066349160722471,-8.326672684688674e-17
"(Bend-Redmond, OR)_2017",0.22677304852410352,-0.06227896431857971,-0.07038551802250585,0.1066349160722471,7.632783294297951e-17
"(Bend-Redmond, OR)_2018",-0.05391766850623547,0.10322348601016085,0.12504836335902397,0.1066349160722471,-1.3877787807814457e-16
"(Bend-Redmond, OR)_2019",-0.06148586936939893,-0.028939994572825256,-0.006308082760100874,0.1066349160722471,-4.85722573273506e-17
"(Billings, MT)_2011",0.1357307662897682,-0.11202056368481905,-0.11041883126366078,0.1066349160722471,-1.5265566588595902e-16
"(Binghamton, NY)_2011",0.039683518682318564,-0.03381818154536553,-0.021974458936616544,0.1066349160722471,-1.5265566588595902e-16
"(Binghamton, NY)_2012",0.07319439727990584,0.012475966904505142,0.020746259786493026,0.1066349160722471,-2.6020852139652106e-17
