MET2013,occ2_cleric,occ2_constr,occ2_exec,occ2_farmer,occ2_finsales,occ2_mechanic,occ2_mgmtrel,occ2_mining,occ2_operator,occ2_otheragr,occ2_product,occ2_prof,occ2_retsales,occ2_tech,occ2_transp,occ3_beauty,occ3_clean,occ3_food,occ3_janitor,occ3_others,occ3_protect,occ3_recreation,occ3_shealth,other,city_total
"Nashville-Davidson--Murfreesboro--Franklin, TN",1.6554252058950905,1.8472953201911593,1.8937451972177424,1.7320508075689456,3.00000000000005,1.6051718215121444,1.8520006863001408,0.8660254037844183,1.6478613881244866,1.903943276465971,1.4217160742372947,1.7849218318867464,1.6783125655637317,1.7393745222963277,1.6651508258194687,1.8322507626258433,1.6124515496597216,1.578152729534075,1.4142135623730951,1.6714217880747004,1.6782927833565764,1.4849674087764457,1.4346610844323058,1.7174421679245413,1.7204524236327048
"New Haven-Milford, CT",0.9184737394086769,0.9486832980505077,0.9784315949006379,0.6666666666666174,1.1795356492391695,0.895433862326968,0.9521250212418397,0.49999999999996475,0.8553989227682925,0.8660254037843597,0.8055657454315815,1.1328032676697373,0.9146875895376393,1.0696110492184336,0.9434784126579163,1.052208561618313,0.8563488385776777,0.8298670045754243,0.896514538508429,1.0235326314383122,1.0246950765959695,1.1982893790305515,1.1060293716144214,0.9952385610866302,0.9908787803819268
"New Orleans-Metairie, LA",1.2697688025699843,1.431782106327668,1.3538922109010103,0.7453559924998947,1.8177865182928015,1.115008180796551,1.3255222917003089,2.061552812808822,0.8624977907359369,1.6583123951777137,0.9946666286387952,1.425634045760838,1.2576459385585879,1.346684566642796,1.188645778976557,1.6475089420958575,1.7126976771553735,1.2756796190917281,1.1190783925168752,1.3273676061682278,1.5275252316519714,1.2403473458920755,1.2227614775858522,1.4161107590685453,1.3458335866061741
"New York-Newark-Jersey City, NY-NJ-PA",4.998668707957517,5.30801281083622,5.532833351724987,2.848001248439304,8.924806659701177,4.361998054450208,5.810882475165733,2.5980762113533094,3.426937764101445,4.138236339311742,3.645165845685672,5.912881037376155,5.044424163315632,4.795831523312746,5.010216834356869,5.532372263066197,6.164414002969088,4.4525803415675105,4.5570116458252885,5.421883934282065,6.22896460095911,6.0468258255139995,6.745008942252655,5.518434428898913,5.376006271106457
"Niles-Benton Harbor, MI",0.497915789176717,0.5,0.5059937594487817,0.8164965809277018,0.5897678246195848,0.45520018366337,0.46363053289017647,0.0,0.5484642268462693,0.707106781186483,0.6188527477552793,0.4753377177817178,0.43730431024738076,0.5748986646151335,0.5470305514707704,0.37796447300919755,0.7745966692414672,0.5407890810553335,0.5553478324016785,0.5773502691895971,0.5773502691895929,0.5063696835418297,0.6231769528497536,0.5502430839786231,0.5281167875580453
"North Port-Sarasota-Bradenton, FL",1.0945333835872724,1.318142632646431,1.274845838109949,1.2018504251546849,2.510846037909765,1.119040773275147,1.1519994807890914,1.0,0.7963330593812004,1.7677669529663882,0.7989354619369493,1.1208105175346081,1.2368833728721715,1.1424030574900812,0.9692233691951214,1.4142135623731136,1.169045194450013,1.1031686779796992,1.0765121943911655,1.0690449676497042,1.0246950765959695,1.1982893790305515,1.0474193900442945,1.335036087456869,1.2120380205579395
"Norwich-New London, CT",0.42194384182876205,0.47434164902520776,0.4911083221087923,0.0,0.691564074808093,0.3551424026022796,0.3206302205309441,0.0,0.32510161013223293,0.49999999999995437,0.3420837274641116,0.5501842443242932,0.48070333596840586,0.4957446034646982,0.3940850546557377,0.26726124191235445,0.6831300510639793,0.4503667268784532,0.5115488666692853,0.3984095364447691,0.31622776601681096,0.6979824404520831,0.4406526492391981,0.4957481339440074,0.47846695014478047
"Ocala, FL",0.6837792600972149,0.7984359711335619,0.6602973412408497,1.1055415967851452,1.1609591237233623,0.7165985720844578,0.5115488666692969,0.7071067811865476,0.6502032202644659,1.620185174601958,0.5554373396683473,0.5807730170189206,0.8008959126804119,0.7306834506711763,0.7256136379059841,0.779193722473994,0.9486832980505105,0.6294651817966702,0.7971913312948005,0.6299407883486864,0.7637626158259765,0.5547001962251986,0.853320185982846,0.8847227855490857,0.7642281725205234
"Odessa, TX",0.4099429772447888,0.5590169943749214,0.4242203369106337,0.0,0.510753918455172,0.48397751418245566,0.3485617981116159,1.6583123951776892,0.408248290463847,0.49999999999995437,0.5052911526398886,0.3353094577139195,0.409060725676306,0.41169348479625834,0.5294365215047058,0.4225771273642406,0.365148371670065,0.363421892155785,0.3617196725301447,0.3563483225499014,0.31622776601681096,0.3580574370196797,0.4062616689884885,0.45263011278571863,0.42595447959487026
"Ogden-Clearfield, UT",0.934635807776505,1.0185774393731881,1.023834692130006,0.6666666666666174,1.3021720984236433,0.895433862326968,1.1022491873565041,0.8660254037844183,0.8834522085987794,1.3693063937628902,0.8442546757032591,0.963103092907265,0.8397495357953572,0.9388055880763438,0.8505791253521434,0.9636241116594509,0.9831920802501634,0.8068106321971655,0.9811303799342419,0.8544932592821984,0.8266397845091422,0.9198662110077958,0.9754262200082541,1.0335151936542857,0.9763619371494027
