MET2013,occ2_cleric,occ2_constr,occ2_exec,occ2_farmer,occ2_finsales,occ2_mechanic,occ2_mgmtrel,occ2_mining,occ2_operator,occ2_otheragr,occ2_product,occ2_prof,occ2_retsales,occ2_tech,occ2_transp,occ3_beauty,occ3_clean,occ3_food,occ3_janitor,occ3_others,occ3_protect,occ3_recreation,occ3_shealth,other,city_total
26980.0,0.0003517502351172,0.0002574057787597,0.0003350489741798,0.0004700131603684,0.0003024541997926,0.0003383013513259,0.0002295396686281,0.0,0.0003611076719904,0.000205380981721,0.0003023971849571,0.0005818812750605,0.0004023903700279,0.0006009924961794,0.000349912886271,0.0003410873865884,0.0001064679265371,0.0005732333734222,0.000408413314274,0.0005098951528092,0.0001171749128511,0.0008906119027661,0.0006359792361373,0.0002572757658445,0.0003575051476591
27060.0,0.0003221291626863,0.0002574057787597,0.0003029698170775,0.0005640157924421,0.000259246456965,0.0001503561561448,0.0002295396686281,0.0003548616039744,0.0001960298790805,0.0004792222906825,0.000329887838135,0.0005564900921488,0.0007020427732401,0.0003605954977076,0.0001312173323516,0.0001364349546353,0.0001597018898056,0.0004271150625498,0.0002246273228507,0.0007967111762643,8.788118463836892e-05,0.0005238893545683,0.0002062635360445,0.0003981306544075,0.0003841846362903
27100.0,0.0004295055502484,0.0007078658915892,0.0003813855344387,0.0007520210565895,0.0002160387141375,0.0005450410660251,0.0002295396686281,0.0,0.0009388799471751,0.0001369206544807,0.0008247195953375,0.0003343172416711,0.000470882347905,0.0006181637103559,0.0004738403668253,0.0004775223412238,0.0005855735959542,0.0006294327237577,0.0006534613028384,0.0006373689410115,0.0006444620206813,0.0003667225481978,0.0007906768881707,0.0004994599364859,0.0004867524481395
27140.0,0.0018142906863943,0.0015444346725583,0.0013900968077674,0.0003760105282947,0.0009073625993778,0.00208619166651,0.0015859104377947,0.0028388928317956,0.001733316825554,0.0012322858903265,0.0018418737629206,0.0014113265835105,0.0016438074690501,0.0015110668475367,0.001888071615504,0.0019100893648952,0.0014905509715198,0.0015848216794613,0.0017970185828057,0.0012110009879218,0.0021384421595336,0.0012573344509639,0.001495410636323,0.0017578115174742,0.0016553140501894
27180.0,0.0004480187205177,0.0003432077050129,0.0003172272202341,0.000282007896221,0.000259246456965,0.0004510684684346,0.0002086724260256,0.0,0.000866658412777,6.84603272403642e-05,0.0004398504508467,0.0003533606288549,0.00035102138662,0.00049796521112,0.0004009418488522,0.0001364349546353,0.0005323396326856,0.0003147163618788,0.0004288339799877,0.0006055004939609,0.0004394059231918,0.0002619446772841,0.0004984702121076,0.0003780085274699,0.0003904098503043
27260.0,0.0048985848532646,0.0040755914970291,0.0053108826758294,0.0005640157924421,0.0069564465952298,0.0043603285282011,0.0048412002837944,0.00319375443577,0.0026309273245016,0.0013007462175669,0.0040136353639762,0.0039165899641349,0.0046060855122343,0.0047049126843759,0.0040823170064952,0.0045705709802851,0.0031408038328453,0.0043947891962368,0.003634878497039,0.0035055291755632,0.0045698216011951,0.0039815590947191,0.0030939530406682,0.0044369289897326,0.0043508317182361
27500.0,0.0003776686734943,0.0005362620390827,0.0003029698170775,0.0005640157924421,0.0003024541997926,0.0005638355855432,0.0003756103668461,0.0,0.0007428500680945,0.000205380981721,0.0006047943699142,0.0002687233524825,0.0003595828838547,0.00049796521112,0.0004228114042441,0.0003410873865884,5.323396326856535e-05,0.0004046353224156,0.0004696753114151,0.0005098951528092,0.0002343498257023,0.0001571668063704,0.0003437725600742,0.0003600423427042,0.0003672876268239
27740.0,0.0007035004702345,0.0009867221519123,0.0006023752833658,0.0006580184245158,0.0007777393708952,0.000526246546507,0.0004799465798589,0.0010645848119233,0.0011142751021418,0.000205380981721,0.0008797009016934,0.0006432433004305,0.000847588226229,0.0012878410632415,0.0006925359207447,0.0004775223412238,0.0005855735959542,0.0006968719441603,0.000816826628548,0.000669237388062,0.0007323432053197,0.0005762782900251,0.0006703564921447,0.0007581729971117,0.0007325001823098
27780.0,0.000688689934019,0.0007722173362791,0.0004740586549565,9.400263207369808e-05,0.000259246456965,0.0007705753002424,0.0003964776094486,0.0007097232079489,0.0006087243613552,0.000205380981721,0.0009621728612271,0.000442229769046,0.0006164278008938,0.0006696773528856,0.0008529126602856,0.0004775223412238,0.0005855735959542,0.0006856320740932,0.0007759852971206,0.0008285796233149,0.0008495181181708,0.0003667225481978,0.0009797517962116,0.0006884642002209,0.00063793621705
27860.0,0.0003924792097097,0.0004504601128295,0.0002994054662883,0.0009400263207369,0.0002160387141375,0.000526246546507,0.0003756103668461,0.0003548616039744,0.0006190417234121,0.0010269049086054,0.0004673411040246,0.000279303012029,0.0004280748617318,0.0003777667118841,0.0004301012560414,0.0002728699092707,0.0005855735959542,0.0004383549326169,0.0003879926485603,0.0002868160234551,0.0003808184667662,0.0002095557418273,0.0004297157000928,0.0004153781917825,0.0003942635542177
27900.0,0.0006405556913188,0.0004933610759561,0.0004277220946976,0.0007520210565895,0.0003456619426201,0.0007893698197605,0.0003756103668461,0.0014194464158978,0.0010420535677437,0.0006846032724036,0.0008522102485155,0.0004866643391415,0.0007448502594133,0.0006181637103559,0.0007289851797312,0.0005457398185415,0.0006388075592227,0.0008092706448313,0.0006943026342658,0.0005736320469103,0.0003515247385534,0.0002619446772841,0.0010656949362301,0.0006165994611581,0.0006142211160445
28020.0,0.000577610912403,0.0006649649284626,0.0006950484038837,0.0005640157924421,0.0004752851711026,0.0004134794293983,0.0005425483076666,0.0003548616039744,0.0007634847922083,0.0005476826179229,0.0008797009016934,0.0007532717597147,0.0007106042704748,0.001116128921476,0.0004301012560414,0.001091479637083,0.0004258717061485,0.0008205105148984,0.0006330406371247,0.0009560534115172,0.0002636435539151,0.0008906119027661,0.000653167864141,0.0006043824555175,0.0006486080125026
28140.0,0.0069609520212679,0.0060919367639803,0.0062661286873208,0.0054521526602744,0.0050985136536467,0.0066156708703741,0.0072409331830891,0.0028388928317956,0.0062729561305765,0.0033545560347778,0.0059379810864306,0.006392230298029,0.006498176401089,0.0054776173223208,0.0059047799558234,0.0053209632307797,0.0038860793186052,0.0057435736042891,0.0051664284255666,0.0064374263042161,0.005419339719366,0.0052912824811399,0.0053284746811509,0.005670127912049,0.0059850986162831
28940.0,0.0030250520220084,0.00317467127137,0.0029441537518356,0.0008460236886632,0.0027652955409609,0.0027627943691619,0.0023162639288844,0.0003548616039744,0.0033531426684825,0.0015745875265283,0.0033538596877061,0.002761291141651,0.0032276844574579,0.0037604959046654,0.0026024770916407,0.0021147417968483,0.0021825924940111,0.003090964268453,0.0027772105370635,0.0037604767519678,0.0025778480827254,0.0030385582564962,0.0020626353604455,0.0029090846372591,0.0028950209552561
29100.0,0.0003369396989017,0.0003217572234496,0.0002067323457705,0.0001880052641473,0.0003024541997926,0.000187945195181,0.0002712741538333,0.0,0.0005158681028434,0.000205380981721,0.0003023971849571,0.0002919986034849,0.0003167753976815,0.0004464515685904,0.0003207534790817,0.0003410873865884,0.0003194037796113,0.0005957131135564,0.0004492546457014,0.0002868160234551,8.788118463836892e-05,0.0001571668063704,0.0003609611880779,0.0002342790493444,0.0002825061407289
29180.0,0.0013107324550685,0.0011797764859821,0.00121187926831,0.001222034216958,0.0008641548565502,0.0017103012761478,0.0010433621301281,0.0067423704755145,0.0010833230159712,0.000753063599644,0.0015944578843193,0.0009881402016483,0.0013013475796647,0.0015454092758898,0.0011736661393673,0.0019100893648952,0.0013840830449826,0.0014949027189245,0.001163977945681,0.0010835271997195,0.001523273867065,0.0009430008382229,0.001495410636323,0.0014358574864732,0.0013099628917957
29200.0,0.0005924214486185,0.0004933610759561,0.000509702162848,0.0003760105282947,0.000259246456965,0.0004322739489164,0.0004590793372563,0.0003548616039744,0.0009285625851182,0.0005476826179229,0.0006047943699142,0.0006770982109795,0.0005821818119552,0.0005838212820028,0.0004811302186226,0.0002728699092707,0.000479105669417,0.0008767098652339,0.0006534613028384,0.0004780267057586,0.0004394059231918,0.0007334450963956,0.0005500360961188,0.0004893988730171,0.0005543404860054
29420.0,0.0006664741296958,0.0006649649284626,0.0005382169691612,0.0004700131603684,0.0008209471137227,0.0009209314563873,0.0002295396686281,0.0010645848119233,0.0004230118443316,0.0004792222906825,0.0004123597976687,0.0003597084245828,0.0007619732538826,0.0006868485670621,0.0007873039941097,0.0006139572958591,0.0007985094490284,0.0006743922040261,0.0007555646314069,0.0006373689410115,0.0010252804874476,0.0009953897736797,0.0004812815841039,0.0008595022791901,0.000693073826888
29460.0,0.0023548752582587,0.0026598597138505,0.0019461355308744,0.000282007896221,0.0022035948842032,0.0027439998496438,0.0018989190768331,0.0010645848119233,0.0018571251702364,0.0028068734168549,0.0018418737629206,0.0015340506342505,0.0024143422201674,0.002232257842952,0.0026535060542219,0.0022511767514837,0.0027681660899653,0.0028324472569097,0.0024300592199305,0.0023901335287931,0.0023727919852359,0.0031433361274098,0.0015985424043452,0.002479333497664,0.0022541203505803
29540.0,0.0013736772339842,0.0019734443038246,0.0012546514777798,0.003102086858432,0.0011666090563428,0.0017103012761478,0.001189432828346,0.0007097232079489,0.0021769633939994,0.0019853494899705,0.0020892896415218,0.0012462838945842,0.0014640160271228,0.0017686350601851,0.0015746079882195,0.0011596971144007,0.0014905509715198,0.0013712641481864,0.0017970185828057,0.0015615539054781,0.0007909306617453,0.0014668901927912,0.0015125992643267,0.0012971585400821,0.0013849618987258
29620.0,0.0016069431793778,0.001587335635685,0.0012403940746232,0.0015040421131791,0.0007345316280677,0.0014283834833762,0.0011059638579358,0.0003548616039744,0.0019912508769757,0.0013007462175669,0.0017594018033868,0.0014705726769712,0.0013270320713686,0.0016656077751257,0.0013340428789082,0.0012279145917183,0.0009049773755656,0.0020456563522125,0.0017561772513783,0.0015934223525287,0.0014060989542139,0.0012573344509639,0.0016501082883564,0.0013136874300666,0.0014151986525079
29700.0,0.0006997978361806,0.0006864154100259,0.0004811873565348,0.0,0.0004752851711026,0.0008081643392786,0.000333875881641,0.0070972320794889,0.0007634847922083,6.84603272403642e-05,0.0007422476358038,0.0004274182456808,0.000847588226229,0.000343424283531,0.001071608214205,0.0009550446824476,0.0012776151184455,0.0007980307747642,0.0009189299571166,0.000669237388062,0.0014353926824266,0.0006810561609388,0.0011688267042524,0.0008415360944245,0.0007387253963238
29740.0,0.0004924503291641,0.0003432077050129,0.0003778211836496,0.0006580184245158,0.0004320774282751,0.0006202191440975,0.000187805183423,0.0010645848119233,0.0004126944822747,0.001506127199288,0.0004123597976687,0.000442229769046,0.0004537593534357,0.0004292803544138,0.0004811302186226,0.000204652431953,0.0003726377428799,0.00077555103463,0.0006943026342658,0.0005417635998597,0.0007030494771069,0.0002619446772841,0.0007562996321633,0.0005799484442361,0.000520842905835
29820.0,0.0070387073363991,0.0060061348377271,0.0060629606923394,0.0009400263207369,0.0071724853093674,0.0053940271016971,0.0054463503192688,0.0035486160397444,0.0042198010812595,0.0015745875265283,0.0046459203870683,0.0049301213486949,0.0068577592849437,0.0061472946752064,0.0067358230607171,0.0088000545739818,0.017513973915358,0.0095988490373051,0.0064733510312436,0.0093374549858185,0.0091103494741775,0.0206412405699916,0.0042112138609096,0.0063240970375198,0.0063147385202607
29940.0,0.0003184265286324,0.0002145048156331,0.0002281184505054,0.0,0.0002160387141375,0.0001315616366267,0.0001252034556153,0.0,0.0004023771202179,0.0001369206544807,0.0002474158786012,0.0003300853778525,0.0003253368949161,0.0002403969984717,0.0002259854057167,0.0004093048639061,5.323396326856535e-05,0.0005732333734222,0.0003471513171329,0.0006373689410115,8.788118463836892e-05,0.0007858340318524,0.0002062635360445,0.0001954720902506,0.0002561230908602
