MET2013,occ2_cleric,occ2_constr,occ2_exec,occ2_farmer,occ2_finsales,occ2_mechanic,occ2_mgmtrel,occ2_mining,occ2_operator,occ2_otheragr,occ2_product,occ2_prof,occ2_retsales,occ2_tech,occ2_transp,occ3_beauty,occ3_clean,occ3_food,occ3_janitor,occ3_others,occ3_protect,occ3_recreation,occ3_shealth,city_total
"Colorado Springs, CO",0.00030987819126793354,0.0001912221512148707,-4.4261199138298166e-05,0.0003790595152857245,-5.211256998700073e-05,-7.648672101071355e-05,-0.0005130759073345031,0.0001877059812670557,-0.00024613412121032656,-0.00030015595827945815,-5.529212632798385e-05,0.0003021591242664723,-0.00013071101285491065,0.0003785180393102651,-0.0003005867490726887,-0.0003246092913183976,-0.0008435642343393669,0.00013358248322611942,0.0002907572197486249,-0.0002490271823697458,0.0005960187320303081,0.00029323571609823386,7.387991952805418e-05,2.68665298341908e-16
"Columbia, SC",0.0004342878246307775,-0.0002721977274813851,-0.0001758101934733543,-0.00023766537025183133,-0.0010781534445437565,0.0006788784217231303,-0.0003052445889842586,0.0009175738038738998,0.0005540587157288179,-0.000840253929316914,0.0002422759074477603,-6.006497987098326e-05,-0.00010584511831666704,0.00026702683428900904,-8.376483820244762e-06,-0.00018180393941095345,-0.0003265378113588226,0.000282179906795064,0.00016024688756916894,0.0002767038986792982,0.0002905954709266521,-0.0002510370150455221,-0.0002608370697884015,4.83554168928535e-16
"Columbus, OH",0.0010385592563331792,-0.0004245630871091829,0.0009280274674094476,-0.0022139648949116297,-0.0003445825888577546,-9.496230205876827e-05,0.001170684012371843,-0.0037002063536416985,0.0013898135383468195,-0.0030801430895697124,0.000507764466247662,0.0008719003654865188,0.0002830884813781343,0.00014234043027431045,0.0007079401897188576,-0.0011971784068628517,-0.00043730168339992104,0.0014561556212798659,0.0010256256229780707,-2.160116133620004e-05,0.001134796222673754,0.0007417440798830792,0.00011606381336590026,-2.7668839441830073e-16
"Corpus Christi, TX",-0.00045356304013581495,0.0001359973063505221,-0.0008259054598760468,0.0007477952317651759,-0.0010379911739978492,0.00025459988746623775,-0.0012505041295151514,0.0074656685130881075,-0.00012730784121957523,-5.0965178707006696e-05,0.0002079102855378676,-0.0010575088533799758,-0.00048079338907035967,-0.0003679970738916839,-9.798674134873717e-05,-0.0009624885667985459,0.00040184548336398454,-0.0006410760201454287,0.0001651776863751764,-0.0008968763533525946,-4.347520559574037e-05,-0.001150090830731515,6.553546381930569e-05,3.5236570605778894e-16
"Crestview-Fort Walton Beach-Destin, FL",-9.627971337737486e-05,0.00021837496633096243,-7.55135352713068e-05,0.0010415260714806162,-3.0175009786209293e-05,0.00019132495978707803,-0.0007373671213863113,-0.00012040964238765276,-0.00021188027692263512,0.0003878529027488334,0.0002888172642718076,-0.0006700880573721357,-0.00023895304528461924,-0.0002558811207220438,0.00022989703347920287,-0.00018209739890900586,0.00017907477027202454,0.0003280581681396114,0.0002916617766102166,6.128374719084552e-05,0.0004150886174895997,-0.0004695742238812748,-0.0005447411325003541,-1.251169307048272e-16
"Dallas-Fort Worth-Arlington, TX",0.004569345691244352,0.001955574000850689,0.00620951421514912,-0.014181080599336556,0.008363332560571219,0.00028481004103690644,0.009743667156769515,1.710716982687363e-05,-0.0009420323785240062,-0.015513101782145438,-0.0020168416312818654,0.003919932161714289,0.004049875184750411,8.253524131538598e-05,9.757550609902979e-05,0.00818877024562412,0.003281712002131853,-0.0006023722199533614,-0.005148605234152854,-0.0027513038793084248,-0.0010110642598714706,-0.0026016249207405466,-0.005995724271769727,-4.874572967494828e-16
"Daphne-Fairhope-Foley, AL",-3.655267820883211e-05,0.0003024683500703052,-0.00030690919739846385,0.001234769297060859,-0.00014465799473266643,0.00029074576019252066,-0.0004914555874887687,0.00054284674356109,0.00012122052320630771,0.0007088076524957762,0.00023731666759465052,-0.00047022075956249296,-0.00025205494087207647,-9.05899458934009e-05,-3.2657758830854336e-05,-0.0005421031727255631,0.00015028963372936733,-0.00016639206282314584,5.640887115605916e-05,-0.00035898706658001153,-0.00018128530971155756,-0.00022542932158723197,-0.00034557770265191133,-4.1362312880321994e-17
"Dayton, OH",0.0003049020014551018,-0.00012758863067106104,-0.0002878343534816301,0.0007529674152217927,-0.0012359985475260324,-4.1060379299545646e-05,-0.0005571131016226349,-2.4019112390761318e-06,0.0007399372607666415,-0.00103794646870849,0.0005793195765034843,-5.0875525256559306e-05,-0.00020095794407614265,0.0003601222885696331,7.791379861157941e-05,-0.00037828222918912923,-0.0002351626778170986,0.0005391877042764878,0.0002435939872383933,0.00016636541908502224,-0.0002385511811572238,0.0005222393072467019,0.00010722419107022253,4.367166350771612e-16
"Decatur, AL",-8.276070422481299e-05,0.00018309694548242428,-0.0004686665504855447,0.002466134998810978,-0.0009994813664909326,0.0003000772449845398,-0.0006281948009147493,0.0009070398323275091,0.0005741985764437269,0.0008550597917684953,0.0003291201119204696,-0.0005349468915963738,-0.00040539190353815733,-0.0002014569603372818,7.87316511235648e-05,-0.00012346682402744396,-0.00015978266109001348,-0.0002919390188363267,4.478358806978304e-06,-0.0004133924758890924,-0.0002598350095579384,-0.0007923761268202813,-0.0003362462178598922,-1.550951207740514e-16
"Deltona-Daytona Beach-Ormond Beach, FL",0.00037877041792074473,0.00010919568416468202,-0.0001116440020613868,-0.00013827985482686424,-5.43614765738951e-06,0.0008159430796337978,-0.0002785943015817917,0.0005892440075711668,-0.00020977506093761535,-0.0003219398631901469,-0.0002835222357775726,-0.0006541161784174162,0.00026698679609480063,0.00044236567581637607,-0.0001518524015806774,0.00033602442687041345,-0.0003177821425927557,0.00011281968515313096,0.0001536476506549362,-0.00036169299529303445,0.0005255202415088197,-0.0006554776352519548,-0.00024040484622033453,-7.177418381854039e-17
"Denver-Aurora-Lakewood, CO",0.00070580194144069,0.0006882207662130277,0.003193261907386358,-0.004839868105401719,0.0055005469305295564,-0.0007284662367303572,0.004283872759759454,-0.001503754523996188,-0.00252919904993757,-0.003293601672127802,-0.0016365949113339275,0.002716023252027029,0.0003102063885815458,0.0007591624237689217,-0.0004572954572595314,0.0006293303821975592,-0.0013280419095394102,0.00021477871813047663,-0.001097523792210918,1.982892595391115e-05,-0.0014250845749915354,0.0013516923701335903,-0.001533296532592889,2.732189474663471e-16
"Des Moines-West Des Moines, IA",0.00014678379920453344,0.00010675093250157061,-0.00013360793043489818,0.0013273630475094244,-0.0004228027618448009,2.5973329448686312e-05,7.1490304501969654e-06,0.00014427840932075558,9.000592897237319e-05,0.00029767935048284177,0.0001436624056500161,-0.00030322031722692733,-0.000200704139031011,6.605446724926452e-05,0.0002928103689567112,-0.00013583599653959754,-7.08006717996671e-05,-0.0002566696670787802,0.00022190889005792476,9.858398312715408e-05,-0.000612484237585592,-0.0005073588406904665,-0.0003255193806995457,1.6653345369377348e-16
"Detroit-Warren-Dearborn, MI",0.0010019293407904084,4.4541903181646164e-05,0.0010718173823098757,-0.004781373378916901,4.426660729497413e-05,-3.14083638772375e-05,0.002348045212266973,-0.001790714466693568,0.00395013399660555,-0.005261289371911783,0.0030048227268317917,0.0009539877069999481,0.0007137685670612643,0.0012964512285692387,-0.0005331161473504133,0.0013243099471074767,-0.0016149073987887924,0.0003693765525013947,-0.0008970979525903013,0.0008034701237217296,-0.0009018307239937167,-0.0011524089645373915,3.722547341762812e-05,-2.0556473190325164e-16
"Dothan, AL",-2.9402699494081135e-05,0.0002728613920240561,-0.0005266499070097127,0.0011736137176065098,-0.0006250318453094155,0.0004925933160590716,-0.00040694063017391756,0.001170265447735241,0.0006538864488028586,6.626056302552714e-05,0.00026749166387020134,-0.000566721829912542,1.2821724618874552e-05,0.0005196880111272501,0.00023000190596209665,-0.000706399371203912,-0.00044657836382548167,-0.0002776019386262949,-0.0001152885823149898,-0.00038186336267166047,5.530433143349344e-05,-0.001029317977534181,0.00019700798581063963,-3.6873715886232006e-16
"Dover, DE",1.3552581262609017e-06,3.9304221759098215e-05,-0.0004729989556330708,0.00115645879699915,-0.0007770820051335734,0.0005131776069036138,-0.0007261703667076757,0.0009134004795473831,6.469112082010074e-05,0.0005191188027865693,0.00011555553371694357,-0.0004397171041854999,-0.0003048547867372834,-7.489781388150785e-05,4.903928573038723e-06,-0.00038997608607827,-0.00025988994040723957,-0.00016193980087835278,0.0001333630003090522,-8.83473581635185e-05,9.805037621543546e-05,0.00015698535862246094,-2.049026657311825e-05,-3.144186300207963e-18
"East Stroudsburg, PA",-5.730384132210549e-05,2.5200710702731816e-05,-0.00037272135729473727,0.0011556050616855855,-0.0007703485940284398,0.00015525803522914731,-0.00042434904392194196,0.0006516877723331167,0.00020942682786463435,0.0004753470450659028,0.00015372312412127715,-0.0004058143008860663,-0.00014321391210004978,1.0798687020257538e-06,0.0003021686756578722,-0.00022860971200043637,-0.00021997500691570593,-0.0001474699945879193,0.00018567056564178588,-0.00018640914370678498,-0.00016032546557793087,-0.00011658829281520529,-8.20390218464847e-05,2.7143001388174604e-16
"El Centro, CA",-0.0003111930715982493,-0.000202004758436612,-0.000671149465388481,0.0012318579703306416,-0.001105726810086869,-0.00014446954993729648,-0.0007970419723183857,0.001510517596680473,-2.7280245882009438e-05,0.003829529073988959,2.9494429011333863e-06,-0.0007469889306579101,-0.00032328440797209357,-0.0003592160464629181,0.00011099339167662851,-0.0007072346088471802,-0.00047896395776014973,-0.000364464852230963,8.201890663434204e-05,-0.00023282189602992867,4.403174182522531e-05,-0.0006366768931321492,0.0002966193427038715,7.903833837419327e-17
"Elkhart-Goshen, IN",-4.289711970288895e-05,7.932312466344836e-05,-0.0005581185913195207,0.001725793235039402,-0.0008225582487815235,0.00010498678862026382,-0.00043924398633712555,0.0004698548890974332,0.0015855156152161506,0.00022505383458991932,0.0005491939576218936,-0.0005791834564844498,-0.0003164852981011333,-0.0001464105861805578,0.00023697342117918888,-0.0004786600725538199,-2.917014727138944e-05,-0.0003068231376894027,-5.7424314734997705e-05,-0.0001770313446390684,-0.0002835708923880144,-0.0006127547887918889,-0.00012636288105246816,-5.494736610156536e-16
"El Paso, TX",0.00038980905281718386,-0.0002972740265202792,-0.0007208954467571482,-0.00032204404405822534,-0.0016658507394429504,0.00025625846555713634,-0.0009319714897329527,0.002440646810112706,-0.0002708772790484765,-0.000942008320697008,0.0003459024977887663,-0.000783767766070677,-3.646451691416072e-05,0.000147427640334815,0.00043058328919716145,0.00026291003751845263,-9.975367943516542e-06,0.00026216792639796984,0.000284294143623875,-9.76962167382957e-05,0.0010093903537362584,-0.0009856333920138162,0.0012350683888533048,1.229485263598562e-16
"Erie, PA",0.0001504987597829374,6.818482868117468e-05,-0.0003379603469776944,0.0010219362572351284,-0.000789568462833597,0.0002470633960297903,-0.000620819656904299,0.0006848753077097595,0.00044489031033777726,8.521264922784573e-05,0.0006842593040390201,-0.00041433044690572334,-0.00021660456089340693,-6.302598724743135e-05,8.984238401981521e-05,-0.00041384882596289354,-0.00038194718570776307,-3.078913056867635e-05,0.0001907271484632287,9.74172816563581e-05,-0.000276943436686088,-0.00017631768412876248,-4.2751902366241785e-05,2.5825695748604716e-16
"Eugene, OR",-7.735712225329138e-05,-9.709821367605417e-05,-0.0004044072196653231,0.0016629275763125997,-0.0005852848434003256,-0.00022118235025903846,-0.0005235771298395277,0.0012624198538262307,-7.310204163975156e-05,0.001309680564430017,-0.00010517814672500881,-0.0003766195992034522,-0.00027556996496853566,3.375502894853986e-05,2.561352245708656e-05,-0.0005598017051813223,-0.0006028176351717919,0.0002577216382543949,9.167953121670008e-05,-0.00032588609004947076,-0.00047104642036521673,1.7698211003108885e-05,3.7432555949329545e-05,-1.0310762660337147e-16
"Fayetteville, NC",1.1430137143158582e-05,-0.00019460136325590417,-0.00047255866416247327,0.0007162491021713495,-0.0009656323894147758,0.00014811595566521134,-0.0008221705989552778,0.0003791881526459807,0.00029396358612699845,0.0003272081120869668,0.00013115627037394112,-0.0005486271173153023,-9.421685422538579e-05,9.053569572989653e-06,0.00025799559578143635,0.0007812485199625275,0.0002173430347940581,0.0001355982571858449,0.0003547153048146498,0.00011041459709827911,0.000179006341782633,-0.0007439495164767413,-0.00021093003340032072,-1.5655879370690684e-16
"Fayetteville-Springdale-Rogers, AR-MO",9.209567432747617e-05,-0.00020828028242918673,-0.0001305750263620555,0.001291188092901667,-0.0001997312594874583,8.377097243142894e-05,1.2708561047539754e-05,0.0004629650586874982,0.0004665254566394159,0.0006038060320768845,-2.9965814847341364e-05,-0.0002801491783739848,-0.0002796865798119683,-0.00012466141494749268,0.0003222440805248539,-0.0005130983377357548,-0.00047961336928742436,0.00028038875173566234,6.32099411679674e-05,-0.00016067010083470313,-0.0002092532690015493,-0.0007530895371255238,-0.0003101284512962031,-2.520770051028798e-16
"Flagstaff, AZ",-5.8463401819562025e-05,8.890995816397522e-05,-0.0004202795062380937,0.001055911162460827,-0.0007480064111892964,9.31231405574908e-05,-0.0006180455752203984,0.00045799124103466015,0.00022207753770347788,0.0001447298592868105,0.00015246116506822065,-0.0004619752580792228,-0.0001999264876444063,1.343790752226918e-05,-6.648429877608418e-05,-0.0008316111072050041,0.0007042416904257376,0.00015338775706612425,0.00011449802862552934,0.0002891317130567587,-2.4972583228874542e-06,4.048788627338115e-06,-8.666064510404116e-05,2.226951262285226e-16
"Fort Collins, CO",-0.00016099018239370535,0.00010871552539953194,-2.063344844613693e-05,0.0012189235966926855,-7.640334513033973e-05,0.0001243636967805475,-0.0003618308318120418,0.0006727084586996168,-0.00012848538378426556,-7.643482203569706e-05,9.730562563107711e-05,3.9622680922333934e-05,-0.00011275066597304971,-1.794529999467418e-05,2.8987706522372357e-05,-0.0005080073696767363,-0.0009619114917666058,0.000445172671479281,7.484686901986122e-06,0.0005908368990372153,-0.0004975032486068308,3.2932152911694865e-05,-0.00044415761135828456,-2.5370330836160804e-17
"Fort Wayne, IN",-1.3374675338050698e-05,8.013524338928643e-05,-0.00046611401912968254,0.0006692284853669402,-0.000537367835116585,0.00015747889741510226,-0.0007022532749391871,0.00033216753584157144,0.0012889965370663891,-6.211414091924242e-05,0.0004415141448825318,-0.0004052138622817115,-0.00023541394061079505,-0.00017533676064381953,0.00033490245953132704,-0.00022081677928948167,-0.00025554928815885115,-1.3413201553644314e-06,0.0006140046737157408,-0.00012781670200953015,-0.00039530138285197617,-0.0003718586496264506,5.1444653862070056e-05,2.3115190317390955e-16
"Fresno, CA",-0.0009180166250963915,-0.0010122848722920541,-0.0017290843328370232,0.0020467331229368,-0.001773805727723326,-0.0008906207587278388,-0.001613413195750128,-0.00034897879741766923,-0.0002854107471902518,0.014815454265534017,-0.0005044711708019089,-0.0016700135072608522,-0.0010689050990416358,-0.0012113142308544603,-0.00038061844813631375,-0.00013845025428052245,-0.001184994845407392,-0.0009554673224680052,0.0002491685102234001,-0.00044377641633437095,0.000140541407141983,-0.0016342284314741914,0.000511957477258229,9.475926987523309e-17
"Gainesville, FL",6.676479587185353e-05,-0.0001745144400550091,-0.00036615480008077815,0.0011817470682794445,-0.000774555173109181,8.730730630000631e-05,-0.000836819293430483,0.0006566808546066758,-0.0001713937800069066,0.00039931983232656187,0.00010625178737753624,-2.9918177693107062e-05,-4.788457759989076e-05,0.0003724023424164848,-6.956940143486865e-05,-0.0007149131883366773,-0.00014397182246794695,0.0004468105693478398,6.042936679164488e-05,-0.00031319853605362585,-0.0003344316180019718,0.0007908776364479537,-0.00019126675149532565,2.295255999151813e-16
"Gainesville, GA",-8.727939499278534e-05,0.00023757244008515194,-0.000286518195757817,0.0009900688287489037,-0.0007274332592462197,0.00044076023624396753,-0.0005378172107143218,0.0011018721152716367,0.0006617859447781546,7.888752557488719e-05,0.00027905340360179735,-0.0004854989536049461,0.00010237555973307037,-8.674685454275412e-05,0.0001811369947964925,-0.0002152786677401162,0.0002125276505653142,-0.00014849184805489904,-0.00013513029650969404,-0.0003822111146160647,-0.00021480823309871072,-0.0005856828996528852,-0.0003931437708679645,1.973247953923618e-16
"Glens Falls, NY",-0.00018586583328094567,3.185757372599167e-05,-0.0004203022780497773,0.0025969035232756453,-0.00076185105279978,0.0001676323927462071,-0.0006542307170557822,0.0004009388565966765,0.00031978558411859415,0.0007722807472524627,0.00017788074016403694,-0.0005105639148800066,-0.00032547084995948996,-0.00011229933362191444,5.1419759921432127e-05,-0.00047935862773687657,-0.00020455410630924615,-0.0002521005994520594,0.00022081096989714567,-0.00024594737713982506,-5.954964276087111e-05,-0.0003149482730947456,-0.00021246754155692488,-5.2800645800044066e-17
"Goldsboro, NC",-0.00011552655475721756,-2.635607541680231e-06,-0.0004717803144935493,0.0015252297532992736,-0.0008631499163644225,0.0002428447961387352,-0.0005350710936157541,0.0010001635396265046,0.00026494516352482226,0.0008112628445867908,0.00025729990015196507,-0.0005391560521256783,-0.00027802220730066183,-9.116203886168632e-05,6.250758146286023e-05,-0.00023499554868144842,-0.00011989291705951797,-0.0002212950516715313,9.76020661059738e-05,-0.000160926533337297,-0.0002252987586845429,-0.00028014093586671736,-0.00012280211453489674,3.2395960913866872e-16
"Grand Junction, CO",-0.00018095636844014403,-0.00017837912008070682,-0.0005048854186382758,0.001088928826102545,-0.0005853655190650785,1.3373687090508738e-05,-0.0007310986097965805,0.0036847633404463783,1.7795874037195784e-05,0.00038312850464956427,-6.955743535461394e-06,-0.0005389860537217048,-0.0003980692493377884,-0.00017677021313121285,6.130143823073375e-05,-0.00038928857965717497,-0.00022095198476674454,-0.00016203055137235778,4.541236369874722e-05,-0.0005701671407176234,-0.00023312314859626947,-0.0003296560959287439,-8.802023746972321e-05,8.256199543477116e-17
"Grand Rapids-Wyoming, MI",0.00012299443307034127,-0.00010955396014702143,-0.00016286915928319032,0.00030098892537733235,-0.0008290941915542933,-0.0001169983063660058,0.000170407817388505,-0.00033922884468943657,0.001603995619953881,-0.0003353085257807504,0.0007073168597392238,-0.00026559336475681953,0.00011672912966019739,0.0009791494552730726,8.865861733831906e-05,-0.0007013349452534897,-0.00032359593383015934,0.0004673034142636274,-0.00024888798508016733,0.0007580321365194616,-0.001157915813442384,-0.00045511579590905857,-0.0002700795824911381,4.705437428587089e-17
"Greeley, CO",-3.662153670885675e-05,0.00023296019133878048,-0.00034938321687058853,0.0020819395434787343,-0.0006643194865927911,0.00017894499393949614,-0.0007413161831379932,0.0010445623207967654,0.000280566632499483,0.0006936210357310515,0.00041669506871092575,-0.00037080330663571753,-0.0003012343414816011,-0.00013832275528442546,6.055966823972111e-05,-0.0009685374527777877,-0.0006255154540324572,-3.238935335037052e-05,-5.7205717830065414e-05,-0.00031635580730673626,-0.00021686743656898217,4.992441103444348e-05,-0.000220901817191036,-7.806255641895632e-18
"Greensboro-High Point, NC",0.00021342248139611286,0.0001291034300789501,-0.00031240412093211855,0.0008349039875673039,-0.0001807301937191215,3.3772574592658665e-06,-0.0005270445146970237,-0.0003481806506213649,0.0008768997640820528,-0.0005370813456610788,0.0008882827387142955,-0.00040000011012784756,0.0003855854525910687,-0.00025469245092735594,4.467159339390826e-06,-0.00035542514721091786,-0.0005100257684732875,0.00036361840962219924,7.660114724870426e-05,-7.51906063092664e-05,-0.00028471890756961256,0.0004146833567019127,-0.0004054513685525663,-3.0487765090292385e-16
"Greenville, NC",3.4159076823724434e-05,-0.00014456876371063827,-0.0003139217434036073,0.0015119994865101156,-0.0005307182405335099,0.0001544364512770772,-0.0006735048160203121,0.0009869332728373466,0.00024139753467876428,0.00031881028711509693,0.000271560286540707,-0.00022018500915303642,-9.433803769321987e-05,5.01486219380556e-05,5.656716647100223e-05,-0.0002482258154706065,-0.00045252696346007607,-0.0001446063579238893,-3.815219496538429e-05,-0.00023789369422755498,-6.276665619690098e-05,-0.00034576013811267545,-0.00011884375332035476,1.2370746788059606e-16
"Greenville-Anderson-Mauldin, SC",0.0002441905950242894,0.00015389438566012657,-0.00014709919229474256,-0.0003907362593197196,-0.00019423850575124536,0.0005633965716914419,-0.0006878551466803469,-0.00030008189711728844,0.001504945566745929,-0.0005825628549427024,0.001023887226429172,-0.0002618023028530714,0.0005116187437327452,0.0001654695877507206,0.00011556699540976687,-0.0002666573511612416,-0.0011716502229181113,0.0003314266789350758,0.00023180332135198066,-9.944611974258997e-05,-0.0001847064284819359,-0.00035171896865661065,-0.00020764442281179024,-1.481020167615199e-16
"Gulfport-Biloxi-Pascagoula, MS",-7.048538860588891e-05,0.00015402338778104847,-0.0004316268639038206,0.0009607730812898022,-0.0006142466210698231,0.000279782714225564,-0.0006927165752374252,0.0010514274434922333,9.140187611445102e-05,0.0002897241949843195,1.12003937375938e-05,-0.0005649517153248497,-0.0001488237657972331,-2.843034752965769e-05,0.00011845375351638896,-0.0006888024208116198,-8.631069865138938e-05,1.9435249613497562e-05,-0.00015244392370319753,-0.0004369644728135683,0.0005516346196589859,0.0008426235655824114,-0.000454677486547468,3.548593710545056e-16
"Hanford-Corcoran, CA",-0.00020181423749350352,-0.00010743646054726626,-0.0006086603246014352,0.0019844446927358875,-0.0009679507693700085,0.00017563298216934927,-0.0008485443726469399,0.0005405010826465186,0.00017046167257603632,0.0035817957356765046,-1.244487192112088e-05,-0.0006883914752268644,-0.0003571385686023479,-0.00026464774857357234,4.518495002507427e-05,-0.0007491012655931456,-0.000224693770065104,-0.00041601486521391725,-7.1987868996122376e-06,-0.00042506962159568294,-0.00012504351420052897,-0.0004897196597859034,-4.150803492182693e-06,2.3462135012586316e-16
"Harrisburg-Carlisle, PA",0.0002419623519395607,-0.00013143155935680198,-0.00030082529065257103,0.0013579386761292517,-0.0015891847752425735,0.0003571411324256135,-0.0005678255378529756,0.00015370511362028285,0.00038424747682330057,0.001047609686653669,0.00010062469093214321,-0.00048572845988490007,-0.00014374866867808357,0.000201413564517792,0.0005086940576748387,-0.00034483594157917025,-0.0002565336816689398,-0.0003660672953446529,0.0003869906332255521,-0.0003105878106490188,-0.0005771006704943648,0.000299762839684861,3.377946777768145e-05,4.946130310878871e-16
"Harrisonburg, VA",-0.000141184453021648,-9.876753257511079e-05,-0.0004969471078861798,0.001979863844965143,-0.0010233265063869824,7.704950232490475e-05,-0.0008427916394785845,0.000796779206776474,0.0003194948820964918,0.0006763388389770602,0.0001638781800136346,-0.0005605702407750089,-0.00015606964523449235,-0.00031171758588831685,-3.152897442747026e-05,-0.000711249790802279,0.0002090623827760515,0.0002834324297058383,-3.6789381755567875e-06,-1.3757948630927484e-05,-0.00045797681974727345,0.000721420246790452,-0.00037775233139602724,1.9233746539892849e-16
"Hartford-West Hartford-East Hartford, CT",0.0003953005699630684,-9.270812868449442e-05,0.00018003001675653656,-0.0007742423688646405,0.00016437415919023446,-0.0004966822060221789,0.00044161387282263187,-0.0016541701865118094,-0.00013613234017519158,-0.0012828282958560232,0.0007893650553137512,0.0008473252117304078,-0.0001631521092970759,0.0005113010348120994,-0.0004946899611432539,-0.0003515083966793625,-0.001567621626926432,9.812255179935487e-05,8.524450387665996e-05,0.0011726043082643891,-0.00041562244952755715,0.0025021136812820688,0.00024196310387668936,-1.2793585635328952e-16
"Hattiesburg, MS",-7.784970940449257e-05,-7.833375208455537e-05,-0.00042291931190162433,0.0012911775319926983,-0.000700745305804727,0.0004035075191955602,-0.0008420586236691291,0.0029892835742403295,1.1404591666347224e-05,0.0001919909646713799,3.477835138529002e-05,-0.0004781921099740534,-8.417340438273693e-05,-4.232827215246138e-05,7.554487997358519e-05,-0.00037504513791432353,-0.00015347457975529305,-2.4148538891306348e-05,-0.00010370952026800132,-0.00033284456962067203,-0.00033605461970461804,-0.0007345241378405925,-0.00021128581975657184,3.133344278483108e-17
"Hickory-Lenoir-Morganton, NC",-2.399786312922e-05,-0.0003114873127133827,-0.0002971678489098518,0.000693365784787571,-0.0012121415673548544,0.0008205998259683328,-0.0006051806667717564,0.0006171638071630021,0.0015802388764038198,-0.0001319794735723117,0.0011688777543891627,-0.0006485856114982807,-0.0002795947815599643,-2.197630900168876e-05,0.00032335594125675786,-0.0002224646346249508,-0.00043188254734902046,-0.00018360535347953372,0.0001357260267886714,-0.00022955048171319952,0.00012070784875075464,-0.0007560575950205198,-0.00010436381880949927,3.8055496254241206e-17
"Homosassa Springs, FL",-2.628222489706606e-05,3.6201276137712442e-06,-0.00031951495063999784,0.001112573997033325,-0.0002516790019230004,0.00041293928286668675,-0.0007386542624075026,0.0009635183116552561,9.417422881427377e-05,0.0005007763076540423,8.320140629111656e-05,-0.0005334826419107269,-0.00017768347951771036,-7.629362430333484e-05,9.876087146471168e-05,0.00027409904188880306,-0.00042270796137366647,-0.00016802131910597984,0.0001017981695621253,-0.00035691399656134553,-2.7594160953391383e-05,-0.00042156403475156586,-0.0001250700864987452,7.871307772244762e-17
"Houston-The Woodlands-Sugar Land, TX",-0.00018709455858608934,0.0035267255921853508,0.00111178260636648,-0.012296983460095598,0.0022912912694500777,0.0016057323533639652,0.0036586785097991736,0.0068081550464847325,-0.0030977556713284483,-0.01087634346487958,-0.001308583661414106,0.0014967843638220499,0.0027966399109537673,0.00042873530910124413,0.0021835284908491882,0.003886610535046079,0.007979142532754013,-0.001000046891059602,0.00017173441352740307,-0.0010618085750369669,-0.0003105130466289144,-0.005040920001611788,-0.002765491603063469,-1.0373646386341306e-15
"Huntsville, AL",1.0808998219602201e-05,0.00015168783688733955,8.145836713670338e-06,0.0007193305973016931,-0.00027122700904423213,3.843033368695502e-05,-0.0004226114943762342,2.740804380192436e-05,0.000585931218849742,5.6448298255810524e-05,5.176580597058482e-05,0.00027332002671844133,-0.0002366808120838422,0.00035555934823443334,-0.00019089372052161994,3.393776459827136e-05,-0.00020544717622409823,-6.363790889171153e-05,-9.775182901606465e-06,-1.3977695973677214e-05,6.491292406177684e-05,-0.0005837012149758977,-0.000379734818307077,2.480654570646834e-16
"Indianapolis-Carmel-Anderson, IN",0.0008025808220003738,0.0007403582812346111,0.0003404706556300423,-0.0002446665991575358,-0.0002757832381491609,0.0006897706778408261,0.00047770819014233707,-0.0004900599713450042,0.0015340851235969132,-0.0029142705207896185,0.000741564750859256,0.00017672423369481313,0.00033756663419772914,0.001509524403015704,0.001064614036625452,-0.0015763171068562572,-0.0015033651411500266,0.00013018879164865965,0.00033500455636666527,-0.00047892723415000546,0.000861587752493548,-0.0016112270133709257,-0.0006471320843779056,4.909267437014364e-16
"Iowa City, IA",-7.794124408571664e-05,-0.00013448216084247937,-0.0003786865071075484,0.0016160887214519744,-0.000650254866147851,8.934497607283615e-05,-0.0006634182131521532,0.0006421582717311055,0.00015862787903512317,0.0004658175444638916,8.921231716346598e-05,-0.00019105501910107747,-0.000221235390579161,9.457765315941456e-05,3.7494362149961174e-05,-0.0003745741672378476,-0.00044244036059191716,3.40782959508696e-05,9.445840218497462e-05,-6.846485610649609e-05,-0.0004042047918822421,0.00013582688386698342,0.0001490722696035041,-3.854880824272211e-16
"Ithaca, NY",-6.787515049993203e-05,-9.479499482579475e-05,-0.00037107849819316375,0.0017497785195423588,-0.0006537754429587664,-5.891305309157924e-05,-0.0006237310471354686,0.0010367070417221901,3.323725214190778e-05,0.0007793460194420762,0.00015639013635805057,-0.0001767590359960929,0.00011810417864972366,-0.00010613217929570084,-0.00014151402575275423,-0.000539539433174263,-0.0003495192313067325,-7.235284890484575e-05,-4.964042322164075e-05,0.00025803833336528854,-0.00039381135407828854,-0.00019120849831413193,-0.00024095626447261125,-1.7076184216646695e-16
