1.011980202902913462e-01
8.011317665579800740e-02
1.201252732192978206e-01
1.966098527877107593e-01
6.315404311545476379e-02
7.460479468848889295e-02
4.557455164465898378e-02
1.400219819636163154e-01
6.882422692011194720e-02
1.097740787145711772e-01
