8.882297806622381497e-02
7.053337777006461751e-02
1.056114294069935844e-01
1.732671285507815795e-01
5.576132176083318376e-02
6.553191539667788112e-02
1.596649325417677234e-01
1.233310577960666510e-01
6.061256954524158608e-02
9.686328916534936440e-02
